epoch,phase,loss,l_tau,l_fri,l_E
7100,S2-L,0.40103175714612005,0.395082513988018,0.0,0.005949242849601433
7150,S2-L,0.3900956377387047,0.38444789201021196,0.0,0.005647744779707864
7200,S2-L,0.3923738464713097,0.38685718849301337,0.0,0.0055166571633890275
7250,S2-L,0.37565857321023943,0.3709443524479866,0.0,0.0047142230672761794
7300,S2-L,0.37138513252139094,0.366492085903883,0.0,0.004893044620985165
7350,S2-L,0.3674853123724461,0.36263720840215685,0.0,0.004848103754920885
7400,S2-L,0.36020032688975334,0.3557000495493412,0.0,0.004500277200713753
7450,S2-L,0.3513841636478901,0.34680759608745576,0.0,0.004576567729236558
7500,S2-L,0.3665552943944931,0.36135644689202306,0.0,0.005198845663107932
7550,S2-L,0.3353511840105057,0.33119494691491125,0.0,0.004156237171264366
7600,S2-L,0.32110044062137605,0.31734071001410485,0.0,0.003759731026366353
7650,S2-L,0.36860797703266146,0.36339074969291685,0.0,0.005217227258253842
7700,S2-L,0.3193538308143616,0.3154011882841587,0.0,0.003952642239164561
7750,S2-L,0.32501504495739936,0.3210688173770905,0.0,0.003946228616405279
7800,S2-L,0.33285432532429693,0.32871817946434023,0.0,0.004136145848315209
7850,S2-L,0.32851781621575354,0.32353801652789116,0.0,0.004979799239663407
7900,S2-L,0.34838219434022905,0.34225224405527116,0.0,0.0061299485911149535
7950,S2-L,0.31047968491911887,0.3062602438032627,0.0,0.004219439765438438
8000,S2-L,0.3316986598074436,0.3262325882911682,0.0,0.0054660718364175406
8050,S2-L,0.3125964552164078,0.3079633563756943,0.0,0.0046330993412993845
8100,S2-L,0.3032955706119537,0.29958341345191003,0.0,0.0037121581903193147
8150,S2-L,0.2984672628343105,0.29371074214577675,0.0,0.0047565217013470825
8200,S2-L,0.2922900341451168,0.2880647547543049,0.0,0.004225278150988743
8250,S2-L,0.29776571989059447,0.29343337640166284,0.0,0.004332343320129439
8300,S2-L,0.29285949394106864,0.2891292214393616,0.0,0.0037302714423276483
8350,S2-L,0.29824599586427214,0.2941735558211803,0.0,0.004072440607706085
8400,S2-L,0.2852766901254654,0.28163799121975897,0.0,0.003638701164163649
8450,S2-L,0.28126618079841137,0.27747231647372245,0.0,0.0037938665715046226
8500,S2-L,0.27095502950251105,0.26750811710953715,0.0,0.0034469121252186596
8550,S2-L,0.27912781201303005,0.27546056658029555,0.0,0.0036672426911536606
8600,S2-L,0.2666742641478777,0.26324125155806544,0.0,0.0034330139693338423
8650,S2-L,0.26184745617210864,0.2583581153303385,0.0,0.0034893403906608
8700,S2-L,0.28793280497193335,0.2838724754750729,0.0,0.004060332593508065
8750,S2-L,0.2670333631336689,0.26321645006537436,0.0,0.0038169115490745754
8800,S2-L,0.26739829741418364,0.26271648705005646,0.0,0.004681810806505382
8850,S2-L,0.24832875058054923,0.24493840634822844,0.0,0.0033903450472280382
8900,S2-L,0.2664156585931778,0.26259478367865086,0.0,0.0038208761368878187
8950,S2-L,0.2503681037575006,0.24703541696071624,0.0,0.0033326876990031453
9000,S2-L,0.24990835450589657,0.24648195505142212,0.0,0.003426400519674644
9050,S2-L,0.25358594171702864,0.249630718305707,0.0,0.003955222218064591
9100,S2-L,0.24591060280799865,0.24272749796509743,0.0,0.0031831034633796663
9150,S2-L,0.26008178628981116,0.2565415009856224,0.0,0.0035402855661232024
9200,S2-L,0.2703270860016346,0.26582727022469044,0.0,0.0044998169352766125
9250,S2-L,0.24361299760639668,0.2405610341578722,0.0,0.0030519632913637907
9300,S2-L,0.24747052751481532,0.2438945036381483,0.0,0.003576023131608963
9350,S2-L,0.24239660538733004,0.23884150013327599,0.0,0.0035551044798921793
9400,S2-L,0.23985270783305168,0.23607405163347722,0.0,0.0037786566303111614
9450,S2-L,0.24085578098893165,0.2373368341475725,0.0,0.003518945979885757
9500,S2-L,0.24594831466674805,0.24229831360280513,0.0,0.0036500017566140743
9550,S2-L,0.23994827531278135,0.23625006936490536,0.0,0.003698205639375374
9600,S2-L,0.2298832878470421,0.22623497508466245,0.0,0.003648311796132475
9650,S2-L,0.252917866781354,0.24885283075273038,0.0,0.00406503495760262
9700,S2-L,0.23278513364493847,0.22905228212475776,0.0,0.0037328502046875657
9750,S2-L,0.21866595298051833,0.21569311209022998,0.0,0.002972839956055395
9800,S2-L,0.23682695776224136,0.23329892680048941,0.0,0.003528031491441652
9850,S2-L,0.22476704083383084,0.22146049998700618,0.0,0.0033065415162127467
9900,S2-L,0.2298859916627407,0.22655659541487694,0.0,0.0033293945074547083
9950,S2-L,0.23442715741693973,0.23126549646258354,0.0,0.0031616606924217195
10000,S2-L,0.2219890423119068,0.2190344724804163,0.0,0.002954570372821763
