epoch,phase,loss,l_tau,l_fri,l_E
4300,S1,0.14692549966275692,0.13768849871121347,0.0,0.009237001373548992
4350,S1,0.16313693020492792,0.1504685073159635,0.0,0.012668423136346973
4400,S1,0.15465175523422658,0.1434913652483374,0.0,0.011160390684381127
4450,S1,0.1448764312081039,0.1356967545580119,0.0,0.009179676824714988
4500,S1,0.15059334598481655,0.14036250207573175,0.0,0.010230843763565645
4550,S1,0.1447094939649105,0.13588676252402365,0.0,0.008822731542750262
4600,S1,0.14789712009951472,0.13806064426898956,0.0,0.009836476456257515
4650,S1,0.14015347184613347,0.13189922971650958,0.0,0.008254241693066433
4700,S1,0.14334376389160752,0.13434079405851662,0.0,0.009002968217828311
4750,S1,0.14229722414165735,0.13341617747209966,0.0,0.008881046829628758
4800,S1,0.14275801670737565,0.13376969285309315,0.0,0.008988323956145905
4850,S1,0.143773403018713,0.13440073234960437,0.0,0.009372670334414579
4900,S1,0.13914602273143828,0.13107228046283126,0.0,0.00807374187570531
4950,S1,0.14261146145872772,0.13386877486482263,0.0,0.008742687292397022
5000,S1,0.13854720094241202,0.13055810378864408,0.0,0.007989096469827928
5050,S1,0.1441477423068136,0.13483453635126352,0.0,0.009313207483501174
5100,S1,0.13654728885740042,0.12845264305360615,0.0,0.008094644974335097
5150,S1,0.14060752955265343,0.13171423436142504,0.0,0.008893295103916898
5200,S1,0.1320337641518563,0.12504904973320663,0.0,0.006984714564168826
5250,S1,0.13505574013106525,0.1272170904558152,0.0,0.007838649384211749
5300,S1,0.13871989818289876,0.13101207371801138,0.0,0.007707824624958448
5350,S1,0.13052588095888495,0.12327705160714686,0.0,0.007248829700984061
5400,S1,0.13256753305904567,0.12530714296735823,0.0,0.007260390964802355
5450,S1,0.13945184578187764,0.1305183107033372,0.0,0.00893353512219619
5500,S1,0.13389118970371783,0.12623310810886323,0.0,0.0076580819295486435
5550,S1,0.1341822335962206,0.126575582427904,0.0,0.00760665102279745
5600,S1,0.13310661260038614,0.12465420202352107,0.0,0.008452409761957824
5650,S1,0.1232131919823587,0.11609255522489548,0.0,0.007120637164916843
5700,S1,0.12687435117550194,0.11889879521913826,0.0,0.007975555869052187
5750,S1,0.12138131191022694,0.11456315265968442,0.0,0.006818159454269335
5800,S1,0.12330682808533311,0.11549790855497122,0.0,0.007808919093804434
5850,S1,0.11460524005815387,0.10687861335463822,0.0,0.007726625888608396
5900,S1,0.11585946660488844,0.10866461065597832,0.0,0.0071948560362216085
5950,S1,0.1118317418731749,0.10558056645095348,0.0,0.00625117527670227
6000,S1,0.12286280817352235,0.11365035409107804,0.0,0.009212454271619208
6050,S1,0.12027578870765865,0.11276426119729877,0.0,0.007511527772294357
6100,S1,0.1119066416285932,0.10582334757782519,0.0,0.006083294763811864
6150,S1,0.10898235626518726,0.10295156785286963,0.0,0.006030789139913395
6200,S1,0.11072679609060287,0.10469715902581811,0.0,0.0060296370211290196
6250,S1,0.1116146941203624,0.10554019687697291,0.0,0.006074496952351183
6300,S1,0.11226537520997226,0.10630648001097143,0.0,0.005958894718787633
6350,S1,0.10919435019604862,0.1033125901594758,0.0,0.005881759658223018
6400,S1,0.10842637764289975,0.10260801762342453,0.0,0.005818359641125426
6450,S2-L,0.8015785198658705,0.704800920560956,0.0,0.09677760233171284
6500,S2-L,0.662891935557127,0.5881536304950714,0.0,0.07473830529488623
6550,S2-L,0.6329592261463404,0.579459136351943,0.0,0.05350008956156671
6600,S2-L,0.5908283796161413,0.5386488474905491,0.0,0.05217953625833616
6650,S2-L,0.5468010539188981,0.5145600596442819,0.0,0.03224099369253963
6700,S2-L,0.5337898470461369,0.5025411024689674,0.0,0.031248739396687597
6750,S2-L,0.5180235514417291,0.4916708702221513,0.0,0.026352680288255215
6800,S2-L,0.5176534866914153,0.4847763702273369,0.0,0.03287711727898568
6850,S2-L,0.4954646062105894,0.47354042902588844,0.0,0.021924177301116288
6900,S2-L,0.521028988994658,0.48921200912445784,0.0,0.03181697701802477
6950,S2-L,0.4758672993630171,0.45159384049475193,0.0,0.02427345686010085
7000,S2-L,0.47062626853585243,0.4505224609747529,0.0,0.020103807997656986
7050,S2-L,0.47216043155640364,0.43981531634926796,0.0,0.032345111831091344
7100,S2-L,0.4917149068787694,0.4618198210373521,0.0,0.029895088053308427
7150,S2-L,0.447211392223835,0.42865401040762663,0.0,0.018557380564743653
7200,S2-L,0.46147310361266136,0.44486912712454796,0.0,0.016603976662736386
7250,S2-L,0.4444710845127702,0.42639002203941345,0.0,0.018081063200952485
7300,S2-L,0.45055042300373316,0.43343464471399784,0.0,0.01711578239337541
7350,S2-L,0.4398293439298868,0.42526688054203987,0.0,0.014562462660251185
7400,S2-L,0.4382306421175599,0.4213600382208824,0.0,0.016870604769792408
7450,S2-L,0.4287132676690817,0.4108416112139821,0.0,0.017871658084914088
7500,S2-L,0.423379716463387,0.41182496026158333,0.0,0.011554757817066275
7550,S2-L,0.4348109317943454,0.419298829510808,0.0,0.015512101352214813
7600,S2-L,0.42956966534256935,0.4127533156424761,0.0,0.0168163534544874
7650,S2-L,0.424031101167202,0.41004748176783323,0.0,0.013983618162455969
7700,S2-L,0.42300236597657204,0.4076314764097333,0.0,0.015370891109341756
7750,S2-L,0.42567932326346636,0.408831587061286,0.0,0.016847733815666288
7800,S2-L,0.43014162592589855,0.4148805383592844,0.0,0.015261091495631263
7850,S2-L,0.446166411973536,0.4215381843969226,0.0,0.024628227576613426
7900,S2-L,0.41809788811951876,0.40342065412551165,0.0,0.014677233673864976
7950,S2-L,0.4162626378238201,0.4016402643173933,0.0,0.014622375834733248
8000,S2-L,0.3992115994915366,0.38886080402880907,0.0,0.010350793891120702
8050,S2-L,0.40914910938590765,0.3926877612248063,0.0,0.016461347317090258
8100,S2-L,0.4092830512672663,0.39383642096072435,0.0,0.015446632605744526
8150,S2-L,0.4025167403742671,0.3873017765581608,0.0,0.015214965955237858
8200,S2-L,0.3853229209780693,0.37414854019880295,0.0,0.011174380328156985
8250,S2-L,0.3868802012875676,0.3757181828841567,0.0,0.01116201889817603
8300,S2-L,0.38723802473396063,0.37525507248938084,0.0,0.011982950905803591
8350,S2-L,0.3969680992886424,0.3845478845760226,0.0,0.01242021560028661
8400,S2-L,0.3835176872089505,0.37240474205464125,0.0,0.011112944659544155
8450,S2-L,0.37925139907747507,0.3683694275096059,0.0,0.010881973459618166
8500,S2-L,0.37757017835974693,0.3676948184147477,0.0,0.0098753609781852
8550,S2-L,0.3733885958790779,0.36338704638183117,0.0,0.010001548362197354
8600,S2-L,0.38346107583492994,0.3720115991309285,0.0,0.011449479265138507
8650,S2-L,0.3675241768360138,0.3592644752934575,0.0,0.008259702430223115
8700,S2-L,0.37372618168592453,0.3628666615113616,0.0,0.010859520800295286
8750,S2-L,0.38336374051868916,0.3713119626045227,0.0,0.012051775411237031
8800,S2-L,0.36743073631078005,0.3582138456404209,0.0,0.009216893231496215
8850,S2-L,0.37027572002261877,0.36156108509749174,0.0,0.008714636365766637
8900,S2-L,0.37588039692491293,0.36454589292407036,0.0,0.011334504568367265
8950,S2-L,0.3764011850580573,0.36544499918818474,0.0,0.010956184371025302
9000,S2-L,0.37789901718497276,0.3659367123618722,0.0,0.011962302276515402
9050,S2-L,0.36706750094890594,0.35917610488831997,0.0,0.00789139473636169
9100,S2-L,0.37071835715323687,0.3602698929607868,0.0,0.010448464949149638
9150,S2-L,0.37496494222432375,0.3613584078848362,0.0,0.013606532156700268
9200,S2-L,0.3624734291806817,0.3540346110239625,0.0,0.008438819320872426
9250,S2-L,0.3674528654664755,0.35756403859704733,0.0,0.009888829314149916
9300,S2-L,0.37286575976759195,0.36248527374118567,0.0,0.010380487336078659
9350,S2-L,0.370468501932919,0.3606521347537637,0.0,0.009816368881729431
9400,S2-L,0.36681518238037825,0.35695483162999153,0.0,0.00986034912057221
9450,S2-L,0.37143334094434977,0.3621517987921834,0.0,0.009281543869292364
9500,S2-L,0.36947821266949177,0.3600971410050988,0.0,0.009381071577081457
9550,S2-L,0.36290847416967154,0.35305390506982803,0.0,0.009854569463641383
9600,S2-L,0.36771733965724707,0.3563719540834427,0.0,0.011345387451001443
9650,S2-L,0.3634039992466569,0.3538233730942011,0.0,0.009580623926012777
9700,S2-L,0.3631191113963723,0.3546615205705166,0.0,0.008457592048216611
9750,S2-L,0.36965324077755213,0.35926726274192333,0.0,0.010385974412201904
9800,S2-L,0.3642386356368661,0.3544399728998542,0.0,0.009798662038519979
9850,S2-L,0.35904477816075087,0.3511450393125415,0.0,0.007899737916886806
9900,S2-L,0.3675245949998498,0.35826050490140915,0.0,0.00926408990926575
9950,S2-L,0.36410269048064947,0.3542693108320236,0.0,0.009833379983319901
10000,S2-L,0.3686867719516158,0.35898564476519823,0.0,0.009701126036816277
10050,S2-L,0.3570237932726741,0.349703717045486,0.0,0.007320075179450214
10100,S2-L,0.3697449816390872,0.358494290150702,0.0,0.011250691808527336
10150,S2-L,0.3603386292234063,0.3524449225515127,0.0,0.007893706017057411
10200,S2-L,0.3629652885720134,0.3545240620151162,0.0,0.008441226571449079
10250,S2-L,0.36211124807596207,0.35486932285130024,0.0,0.007241925282869488
10300,S2-L,0.36352934408932924,0.3552669771015644,0.0,0.008262365809059702
10350,S2-L,0.36269575264304876,0.3539311792701483,0.0,0.00876457421691157
10400,S2-L,0.35149412602186203,0.34490524884313345,0.0,0.006588878117327113
10450,S3-H,0.11426644865423441,0.10258919443003833,0.0,0.011677253874950111
10500,S3-H,0.11390222259797156,0.10227914340794086,0.0,0.011623079422861338
10550,S3-H,0.11364703625440598,0.1020394186489284,0.0,0.011607618274865672
10600,S3-H,0.11353130941279233,0.10193743533454835,0.0,0.011593873816309497
10650,S3-H,0.1134122614748776,0.10181728936731815,0.0,0.01159497263142839
10700,S3-H,0.11336931004188955,0.10178812267258763,0.0,0.01158118766034022
10750,S3-H,0.11330242920666933,0.10171325667761266,0.0,0.01158917261636816
10800,S3-H,0.1132626689504832,0.10166675527580082,0.0,0.011595913820201531
10850,S3-H,0.1132068308070302,0.10163660487160087,0.0,0.01157022631377913
10900,S3-H,0.11316737509332597,0.10159372258931398,0.0,0.01157365259132348
10950,S3-H,0.11314980103634298,0.10157597926445305,0.0,0.011573821888305247
11000,S3-H,0.11316619347780943,0.10159494541585445,0.0,0.011571247945539653
11050,S3-H,0.11305917240679264,0.10149353160522878,0.0,0.011565640947083011
11100,S3-H,0.11308797914534807,0.1015079275239259,0.0,0.011580051825148985
11150,S3-H,0.11307074455544353,0.10147051303647459,0.0,0.011600231955526397
11200,S3-H,0.11303010396659374,0.10144752147607505,0.0,0.011582582810660824
11250,S3-H,0.11304201325401664,0.10145992017351091,0.0,0.011582092847675085
11300,S3-H,0.11304297926835716,0.10145568288862705,0.0,0.01158729605958797
11350,S3-H,0.11298976605758071,0.10141946608200669,0.0,0.011570300004677847
11400,S3-H,0.11306284298188984,0.10146981314755976,0.0,0.011593030125368387
11450,S3-H,0.1130395452491939,0.10146858240477741,0.0,0.01157096223323606
11500,S3-H,0.1130006667226553,0.10142617812380195,0.0,0.011574489122722298
11550,S3-H,0.11298820632509887,0.10141257499344647,0.0,0.011575631011510268
11600,S3-H,0.11300005344673991,0.10140770906582475,0.0,0.011592344177188352
11650,S3-H,0.11300972057506442,0.10143614141270518,0.0,0.011573578376555815
11700,S3-H,0.11301369057036936,0.10141899157315493,0.0,0.011594699113629758
11750,S3-H,0.11300878669135273,0.10142426611855626,0.0,0.011584520427277312
11800,S3-H,0.1130026401951909,0.1014216523617506,0.0,0.011580987717024982
11850,S3-H,0.11306516011245549,0.10147968353703618,0.0,0.011585476691834629
11900,S3-H,0.11301111825741827,0.10142582794651389,0.0,0.011585290194489062
11950,S3-H,0.11306508886627853,0.10146038723178208,0.0,0.011604701867327094
12000,S3-H,0.11299334140494466,0.10142019973136485,0.0,0.01157314158626832
12050,S3-H,0.1130103599280119,0.10142928967252374,0.0,0.011581069440580904
12100,S3-H,0.11294619576074183,0.10137161682359874,0.0,0.011574578878935426
12150,S3-H,0.1130465513560921,0.10147367930039763,0.0,0.011572872346732765
12200,S3-H,0.1129943453706801,0.10141177335754037,0.0,0.011582571576582268
12250,S3-H,0.11301419604569674,0.10143960104323924,0.0,0.011574594595003873
12300,S3-H,0.11300632846541703,0.1014339744579047,0.0,0.011572354094823822
12350,S3-H,0.11298992251977324,0.1014222449157387,0.0,0.011567677283892408
12400,S3-H,0.11300195846706629,0.10142831853590906,0.0,0.011573640280403197
12450,S3-H,0.11295657325536013,0.10139905055984855,0.0,0.011557523161172867
12500,S3-H,0.11304646194912493,0.10145951341837645,0.0,0.011586948006879538
12550,S3-H,0.11300457222387195,0.1014595846645534,0.0,0.01154498677351512
12600,S3-H,0.11298451665788889,0.10142476484179497,0.0,0.011559750913875178
12650,S3-H,0.11296431696973741,0.10138996713794768,0.0,0.011574350472074002
12700,S3-H,0.11298100091516972,0.10141511471010745,0.0,0.011565885914023966
12750,S3-H,0.11298460303805768,0.1014140760526061,0.0,0.011570526316063479
12800,S3-H,0.11295642284676433,0.10138391563668847,0.0,0.011572506627999246
12850,S3-H,0.11298505705781281,0.10139102954417467,0.0,0.01159402698976919
12900,S3-H,0.11291235126554966,0.10133900539949536,0.0,0.011573345778742805
12950,S3-H,0.11298155947588384,0.10142003768123686,0.0,0.011561521765543148
13000,S3-H,0.11294812615960836,0.10138090956024826,0.0,0.011567216482944787
13050,S3-H,0.11292805313132703,0.10135017801076174,0.0,0.011577875033253804
13100,S3-H,0.11293296725489199,0.1013512087520212,0.0,0.011581759201362729
13150,S3-H,0.11297791753895581,0.10141550889238715,0.0,0.011562408093595877
13200,S3-H,0.11296947300434113,0.10139374621212482,0.0,0.011575726792216301
13250,S3-H,0.11294665769673884,0.10137362079694867,0.0,0.01157303643412888
13300,S3-H,0.11297001456841826,0.10139530687592924,0.0,0.01157470786711201
13350,S3-H,0.11298039671964943,0.10142348730005324,0.0,0.011556909565115348
13400,S3-H,0.11301074898801744,0.1014338624663651,0.0,0.011576886667171493
13450,S3-H,0.11298358417116106,0.10140966717153788,0.0,0.011573917785426602
13500,S3-H,0.11296036862768233,0.10138722625561059,0.0,0.01157314277952537
13550,S3-H,0.11296039866283536,0.101369084790349,0.0,0.011591313377721235
13600,S3-H,0.11297826003283262,0.10142000368796289,0.0,0.011558256577700377
13650,S3-H,0.11292153224349022,0.1013631303794682,0.0,0.011558401631191373
13700,S3-H,0.11289215181022882,0.10131741361692548,0.0,0.011574739415664226
13750,S3-H,0.11294277594424784,0.10136744123883545,0.0,0.011575334559893236
13800,S3-H,0.11295793415047228,0.10138749238103628,0.0,0.011570442002266645
13850,S3-H,0.11298879771493375,0.10141398152336478,0.0,0.011574816424399614
13900,S3-H,0.11294907657429576,0.10138060548342764,0.0,0.011568470596102998
13950,S3-H,0.11298160650767386,0.10141295101493597,0.0,0.011568655085284263
14000,S3-H,0.11288915621116757,0.10131190833635628,0.0,0.011577247962122783
14050,S3-H,0.11294936412014067,0.10136880609206855,0.0,0.011580557853449136
14100,S3-H,0.11291020782664418,0.10133201163262129,0.0,0.011578196135815233
14150,S3-H,0.11292362259700894,0.10135107417590916,0.0,0.011572548130061477
14200,S3-H,0.11292736488394439,0.10134304873645306,0.0,0.011584316845983267
14250,S3-H,0.11295597511343658,0.10136619815602899,0.0,0.011589777044719085
14300,S3-H,0.11301463400013745,0.10144225670956075,0.0,0.011572377785341814
14350,S3-H,0.11295015248470008,0.1014046419877559,0.0,0.011545510147698224
14400,S3-H,0.1129852756857872,0.10141807631589472,0.0,0.01156719945720397
